date,location,cases_total,cases_active,cases_recovered,deaths
2021/02/26,Upper NW,2915,97.0,2800.0,18.0
2021/03/03,Upper NW,2946,80.0,2848.0,18.0
2020/12/28,Upper NW,1875,277.0,1592.0,6.0
2021/02/06,Upper NW,2361,134.0,2211.0,16.0
2020/11/21,Upper NW,929,193.0,734.0,2.0
2020/10/07,Upper NW,333,31.0,301.0,1.0
2020/03/29,Upper NW,43,,,
2020/05/10,Upper NW,132,32.0,99.0,1.0
2020/08/16,Upper NW,236,14.0,221.0,1.0
2021/05/17,Upper NW,5397,641.0,4728.0,28.0
2020/12/27,Upper NW,1858,270.0,1582.0,6.0
2021/05/04,Upper NW,4758,657.0,4073.0,28.0
2020/11/23,Upper NW,970,209.0,759.0,2.0
2020/11/18,Upper NW,872,191.0,679.0,2.0
2020/12/02,Upper NW,1187,287.0,898.0,2.0
2020/06/10,Upper NW,163,13.0,149.0,1.0
2021/05/01,Upper NW,4567,603.0,3937.0,27.0
2021/02/20,Upper NW,2707,128.0,2561.0,18.0
2020/05/02,Upper NW,114,30.0,83.0,1.0
2021/01/11,Upper NW,2104,228.0,1864.0,12.0
2020/04/14,Upper NW,77,16.0,61.0,0.0
2020/04/03,Upper NW,66,,,
2020/11/08,Upper NW,723,229.0,493.0,1.0
2020/06/08,Upper NW,161,12.0,148.0,1.0
2021/02/15,Upper NW,2452,113.0,2322.0,17.0
2021/02/22,Upper NW,2903,125.0,2760.0,18.0
2021/02/05,Upper NW,2353,135.0,2202.0,16.0
2021/02/09,Upper NW,2382,116.0,2250.0,16.0
2020/05/25,Upper NW,155,23.0,131.0,1.0
2020/09/03,Upper NW,248,6.0,241.0,1.0
2021/04/17,Upper NW,3928,442.0,3463.0,23.0
2020/06/26,Upper NW,169,7.0,161.0,1.0
2020/09/24,Upper NW,296,28.0,267.0,1.0
2021/01/14,Upper NW,2142,210.0,1920.0,12.0
2020/11/22,Upper NW,946,199.0,745.0,2.0
2021/05/26,Upper NW,5512,212.0,5269.0,31.0
2020/07/08,Upper NW,169,5.0,163.0,1.0
2021/03/26,Upper NW,3241,251.0,2970.0,20.0
2020/04/25,Upper NW,98,25.0,72.0,1.0
2020/06/14,Upper NW,164,14.0,149.0,1.0
2020/08/26,Upper NW,242,12.0,229.0,1.0
2020/12/15,Upper NW,1607,397.0,1206.0,4.0
2021/03/04,Upper NW,2950,76.0,2856.0,18.0
2020/08/06,Upper NW,226,16.0,209.0,1.0
2020/07/15,Upper NW,182,16.0,165.0,1.0
2020/09/20,Upper NW,286,31.0,254.0,1.0
2020/05/17,Upper NW,151,37.0,113.0,1.0
2020/06/05,Upper NW,160,9.0,150.0,1.0
2020/10/08,Upper NW,344,39.0,304.0,1.0
2020/12/08,Upper NW,1417,385.0,1029.0,3.0
2020/09/02,Upper NW,248,11.0,236.0,1.0
2021/05/18,Upper NW,5408,581.0,4798.0,29.0
2020/11/25,Upper NW,1009,225.0,782.0,2.0
2020/09/07,Upper NW,255,13.0,241.0,1.0
2020/08/20,Upper NW,238,11.0,226.0,1.0
2020/07/01,Upper NW,167,7.0,159.0,1.0
2021/03/09,Upper NW,2983,83.0,2882.0,18.0
2021/04/13,Upper NW,3779,427.0,3329.0,23.0
2021/05/15,Upper NW,5364,739.0,4597.0,28.0
2021/05/21,Upper NW,5471,461.0,4981.0,29.0
2020/05/30,Upper NW,157,11.0,145.0,1.0
2020/05/22,Upper NW,154,29.0,124.0,1.0
2021/03/22,Upper NW,3154,197.0,2937.0,20.0
2020/04/11,Upper NW,75,23.0,52.0,0.0
2021/03/30,Upper NW,3349,301.0,3028.0,20.0
2021/04/21,Upper NW,4116,516.0,3575.0,25.0
2020/12/29,Upper NW,1888,268.0,1614.0,6.0
2021/04/26,Upper NW,4328,567.0,3736.0,25.0
2020/05/20,Upper NW,153,34.0,118.0,1.0
2020/09/16,Upper NW,275,26.0,248.0,1.0
2020/08/23,Upper NW,240,13.0,226.0,1.0
2021/04/28,Upper NW,4428,600.0,3802.0,26.0
2021/02/21,Upper NW,2868,133.0,2717.0,18.0
2020/06/09,Upper NW,163,14.0,148.0,1.0
2020/03/20,Upper NW,20,,,
2021/01/12,Upper NW,2116,229.0,1875.0,12.0
2020/09/23,Upper NW,295,28.0,266.0,1.0
2020/11/15,Upper NW,830,225.0,604.0,1.0
2020/06/25,Upper NW,167,5.0,161.0,1.0
2020/04/18,Upper NW,89,19.0,70.0,0.0
2020/06/17,Upper NW,162,10.0,151.0,1.0
2020/10/22,Upper NW,462,108.0,353.0,1.0
2020/12/12,Upper NW,1534,403.0,1128.0,3.0
2021/02/08,Upper NW,2366,122.0,2228.0,16.0
2020/05/09,Upper NW,127,30.0,96.0,1.0
2020/09/01,Upper NW,248,12.0,235.0,1.0
2020/05/24,Upper NW,155,24.0,130.0,1.0
2020/09/27,Upper NW,307,33.0,273.0,1.0
2020/12/10,Upper NW,1474,391.0,1080.0,3.0
2020/10/13,Upper NW,368,57.0,310.0,1.0
2021/02/13,Upper NW,2435,119.0,2299.0,17.0
2021/05/14,Upper NW,5344,772.0,4544.0,28.0
2021/01/28,Upper NW,2267,125.0,2126.0,16.0
2020/10/19,Upper NW,410,72.0,337.0,1.0
2020/05/31,Upper NW,158,12.0,145.0,1.0
2020/09/10,Upper NW,263,18.0,244.0,1.0
2021/03/21,Upper NW,3129,182.0,2927.0,20.0
2020/07/22,Upper NW,205,35.0,169.0,1.0
2020/07/12,Upper NW,175,9.0,165.0,1.0
2020/11/28,Upper NW,1078,250.0,826.0,2.0
2021/03/28,Upper NW,3294,282.0,2992.0,20.0
2020/11/17,Upper NW,860,200.0,659.0,1.0
2020/05/16,Upper NW,149,40.0,108.0,1.0
2021/05/09,Upper NW,5108,767.0,4313.0,28.0
2020/08/18,Upper NW,233,11.0,221.0,1.0
2021/02/16,Upper NW,2464,111.0,2336.0,17.0
2020/07/26,Upper NW,213,34.0,178.0,1.0
2020/12/11,Upper NW,1501,386.0,1112.0,3.0
2021/03/31,Upper NW,3372,305.0,3047.0,20.0
2021/01/10,Upper NW,2098,240.0,1846.0,12.0
2020/10/29,Upper NW,526,130.0,395.0,1.0
2020/05/04,Upper NW,120,33.0,86.0,1.0
2021/03/08,Upper NW,2974,78.0,2878.0,18.0
2020/08/10,Upper NW,231,17.0,213.0,1.0
2021/02/18,Upper NW,2497,120.0,2360.0,17.0
2020/12/09,Upper NW,1446,387.0,1056.0,3.0
2020/10/27,Upper NW,511,135.0,375.0,1.0
2021/03/01,Upper NW,2933,88.0,2827.0,18.0
2020/09/09,Upper NW,259,15.0,243.0,1.0
2021/01/23,Upper NW,2223,136.0,2071.0,16.0
2020/11/12,Upper NW,793,245.0,547.0,1.0
2021/02/28,Upper NW,2928,99.0,2811.0,18.0
2021/02/04,Upper NW,2335,130.0,2189.0,16.0
2021/01/09,Upper NW,2091,250.0,1829.0,12.0
2020/07/13,Upper NW,178,12.0,165.0,1.0
2020/04/23,Upper NW,94,21.0,72.0,1.0
2020/04/12,Upper NW,75,19.0,56.0,0.0
2020/04/20,Upper NW,91,21.0,70.0,0.0
2020/12/13,Upper NW,1573,411.0,1158.0,4.0
2021/05/07,Upper NW,4944,697.0,4219.0,28.0
2020/08/09,Upper NW,231,18.0,212.0,1.0
2021/03/02,Upper NW,2943,85.0,2840.0,18.0
2020/08/04,Upper NW,225,18.0,206.0,1.0
2021/01/24,Upper NW,2231,137.0,2078.0,16.0
2021/01/15,Upper NW,2153,220.0,1921.0,12.0
2020/04/19,Upper NW,90,20.0,70.0,0.0
2021/01/20,Upper NW,2188,150.0,2023.0,15.0
2020/07/09,Upper NW,169,5.0,163.0,1.0
2020/07/29,Upper NW,217,30.0,186.0,1.0
2021/05/23,Upper NW,5493,330.0,5132.0,31.0
2020/07/23,Upper NW,209,37.0,171.0,1.0
2020/06/03,Upper NW,159,8.0,150.0,1.0
2021/02/07,Upper NW,2366,134.0,2216.0,16.0
2020/08/27,Upper NW,243,12.0,230.0,1.0
2020/06/22,Upper NW,167,6.0,160.0,1.0
2021/05/03,Upper NW,4679,631.0,4020.0,28.0
2021/05/22,Upper NW,5483,392.0,5060.0,31.0
2021/03/12,Upper NW,3003,89.0,2895.0,19.0
2021/03/20,Upper NW,3110,169.0,2921.0,20.0
2020/06/29,Upper NW,170,8.0,161.0,1.0
2021/04/19,Upper NW,4005,467.0,3514.0,24.0
2020/12/03,Upper NW,1219,291.0,926.0,2.0
2020/08/31,Upper NW,248,14.0,233.0,1.0
2020/11/29,Upper NW,1115,273.0,840.0,2.0
2020/10/06,Upper NW,328,29.0,298.0,1.0
2021/04/11,Upper NW,3697,390.0,3285.0,22.0
2020/05/28,Upper NW,157,14.0,142.0,1.0
2021/04/08,Upper NW,3607,371.0,3214.0,22.0
2020/08/24,Upper NW,242,15.0,226.0,1.0
2020/03/26,Upper NW,36,,,
2020/10/05,Upper NW,326,31.0,294.0,1.0
2020/07/19,Upper NW,196,27.0,168.0,1.0
2020/10/25,Upper NW,493,131.0,361.0,1.0
2020/05/12,Upper NW,136,31.0,104.0,1.0
2020/05/03,Upper NW,116,30.0,85.0,1.0
2020/12/19,Upper NW,1710,366.0,1339.0,5.0
2020/06/23,Upper NW,167,6.0,160.0,1.0
2020/06/12,Upper NW,162,12.0,149.0,1.0
2020/03/31,Upper NW,50,,,
2020/06/24,Upper NW,167,5.0,161.0,1.0
2020/06/02,Upper NW,159,8.0,150.0,1.0
2020/04/26,Upper NW,101,28.0,72.0,1.0
2020/10/26,Upper NW,497,132.0,364.0,1.0
2020/10/12,Upper NW,365,57.0,307.0,1.0
2020/08/05,Upper NW,226,17.0,208.0,1.0
2021/05/16,Upper NW,5364,739.0,4597.0,28.0
2020/09/17,Upper NW,278,27.0,250.0,1.0
2020/06/01,Upper NW,159,9.0,149.0,1.0
2020/11/03,Upper NW,621,166.0,454.0,1.0
2021/05/06,Upper NW,4889,686.0,4175.0,28.0
2020/07/05,Upper NW,168,4.0,163.0,1.0
2020/12/01,Upper NW,1162,283.0,877.0,2.0
2021/01/17,Upper NW,2163,186.0,1964.0,13.0
2020/07/16,Upper NW,183,16.0,166.0,1.0
2020/09/13,Upper NW,270,22.0,247.0,1.0
2020/05/23,Upper NW,154,27.0,126.0,1.0
2021/04/18,Upper NW,3965,449.0,3492.0,24.0
2021/03/10,Upper NW,2987,77.0,2892.0,18.0
2020/12/06,Upper NW,1341,353.0,985.0,3.0
2020/09/29,Upper NW,310,31.0,278.0,1.0
2020/05/11,Upper NW,134,33.0,100.0,1.0
2020/11/26,Upper NW,1024,219.0,803.0,2.0
2020/06/27,Upper NW,171,9.0,161.0,1.0
2021/04/04,Upper NW,3498,355.0,3122.0,21.0
2021/05/02,Upper NW,4631,628.0,3975.0,28.0
2021/03/16,Upper NW,3049,113.0,2916.0,20.0
2020/07/20,Upper NW,197,28.0,168.0,1.0
2021/02/27,Upper NW,2918,95.0,2805.0,18.0
2020/07/30,Upper NW,217,24.0,192.0,1.0
2020/05/15,Upper NW,144,35.0,108.0,1.0
2021/02/19,Upper NW,2552,127.0,2408.0,17.0
2021/01/22,Upper NW,2219,143.0,2061.0,15.0
2021/02/02,Upper NW,2315,139.0,2160.0,16.0
2020/08/11,Upper NW,231,17.0,213.0,1.0
2020/06/21,Upper NW,168,7.0,160.0,1.0
2020/11/16,Upper NW,843,208.0,634.0,1.0
2020/04/22,Upper NW,93,22.0,70.0,1.0
2021/03/11,Upper NW,2997,84.0,2894.0,19.0
2020/05/06,Upper NW,122,32.0,89.0,1.0
2020/06/16,Upper NW,162,10.0,151.0,1.0
2021/03/24,Upper NW,3206,233.0,2953.0,20.0
2020/08/30,Upper NW,247,14.0,232.0,1.0
2020/09/14,Upper NW,272,24.0,247.0,1.0
2020/05/19,Upper NW,152,36.0,115.0,1.0
2021/02/14,Upper NW,2438,120.0,2301.0,17.0
2021/02/01,Upper NW,2303,136.0,2151.0,16.0
2021/03/14,Upper NW,3021,95.0,2906.0,20.0
2020/07/27,Upper NW,214,34.0,179.0,1.0
2020/07/28,Upper NW,216,34.0,181.0,1.0
2020/10/18,Upper NW,399,68.0,330.0,1.0
2020/06/28,Upper NW,171,9.0,161.0,1.0
2021/05/25,Upper NW,5505,233.0,5241.0,31.0
2020/12/21,Upper NW,1748,324.0,1419.0,5.0
2020/10/21,Upper NW,452,105.0,346.0,1.0
2021/02/24,Upper NW,2908,102.0,2788.0,18.0
2020/06/04,Upper NW,159,7.0,151.0,1.0
2020/09/28,Upper NW,309,33.0,275.0,1.0
2021/02/11,Upper NW,2410,132.0,2261.0,17.0
2020/10/15,Upper NW,374,59.0,314.0,1.0
2021/01/18,Upper NW,2170,175.0,1982.0,13.0
2021/01/04,Upper NW,1997,233.0,1756.0,8.0
2021/01/13,Upper NW,2142,229.0,1901.0,12.0
2021/05/11,Upper NW,5236,806.0,4402.0,28.0
2020/09/22,Upper NW,294,33.0,260.0,1.0
2020/12/05,Upper NW,1297,328.0,966.0,3.0
2021/05/10,Upper NW,5165,782.0,4355.0,28.0
2020/11/19,Upper NW,886,180.0,704.0,2.0
2021/05/13,Upper NW,5327,801.0,4498.0,28.0
2020/11/09,Upper NW,747,240.0,506.0,1.0
2020/12/04,Upper NW,1254,306.0,946.0,2.0
2020/12/20,Upper NW,1729,345.0,1379.0,5.0
2020/06/06,Upper NW,161,9.0,151.0,1.0
2020/09/21,Upper NW,291,35.0,255.0,1.0
2020/05/21,Upper NW,154,35.0,118.0,1.0
2021/02/12,Upper NW,2426,122.0,2287.0,17.0
2021/01/21,Upper NW,2209,153.0,2041.0,15.0
2020/03/27,Upper NW,39,,,
2020/11/20,Upper NW,904,177.0,725.0,2.0
2021/01/26,Upper NW,2252,123.0,2113.0,16.0
2021/05/08,Upper NW,5028,725.0,4275.0,28.0
2021/05/29,Upper NW,5537,164.0,5341.0,32.0
2021/01/05,Upper NW,2015,245.0,1762.0,8.0
2021/05/19,Upper NW,5433,554.0,4850.0,29.0
2021/04/10,Upper NW,3669,384.0,3263.0,22.0
2021/05/28,Upper NW,5536,186.0,5318.0,32.0
2020/05/29,Upper NW,157,12.0,144.0,1.0
2020/08/19,Upper NW,235,10.0,224.0,1.0
2021/01/27,Upper NW,2265,133.0,2116.0,16.0
2021/04/14,Upper NW,3817,436.0,3358.0,23.0
2020/10/04,Upper NW,315,21.0,293.0,1.0
2021/05/12,Upper NW,5288,812.0,4448.0,28.0
2020/04/24,Upper NW,97,24.0,72.0,1.0
2020/04/28,Upper NW,109,33.0,75.0,1.0
2020/12/22,Upper NW,1771,314.0,1452.0,5.0
2021/05/05,Upper NW,4835,683.0,4124.0,28.0
2020/08/17,Upper NW,233,12.0,220.0,1.0
2020/08/03,Upper NW,223,18.0,204.0,1.0
2020/04/13,Upper NW,75,16.0,59.0,0.0
2020/08/25,Upper NW,242,12.0,229.0,1.0
2020/04/29,Upper NW,113,36.0,76.0,1.0
2020/11/24,Upper NW,990,216.0,772.0,2.0
2021/01/19,Upper NW,2176,155.0,2007.0,14.0
2021/03/25,Upper NW,3232,251.0,2961.0,20.0
2020/12/17,Upper NW,1663,396.0,1262.0,5.0
2020/05/27,Upper NW,156,20.0,135.0,1.0
2020/08/12,Upper NW,232,16.0,215.0,1.0
2020/06/13,Upper NW,163,13.0,149.0,1.0
2021/04/06,Upper NW,3545,353.0,3170.0,22.0
2021/04/27,Upper NW,4383,585.0,3772.0,26.0
2020/11/11,Upper NW,780,243.0,536.0,1.0
2020/06/20,Upper NW,166,11.0,154.0,1.0
2020/07/07,Upper NW,169,5.0,163.0,1.0
2020/11/30,Upper NW,1135,274.0,859.0,2.0
2020/07/21,Upper NW,200,30.0,169.0,1.0
2021/03/17,Upper NW,3067,125.0,2922.0,20.0
2021/01/07,Upper NW,2055,235.0,1809.0,11.0
2021/05/24,Upper NW,5500,270.0,5199.0,31.0
2020/03/22,Upper NW,27,,,
2020/06/18,Upper NW,163,10.0,152.0,1.0
2020/04/09,Upper NW,74,31.0,43.0,0.0
2020/12/07,Upper NW,1379,370.0,1006.0,3.0
2021/01/25,Upper NW,2239,130.0,2093.0,16.0
2020/05/01,Upper NW,113,31.0,81.0,1.0
2021/02/03,Upper NW,2328,137.0,2175.0,16.0
2021/01/03,Upper NW,1981,242.0,1732.0,7.0
2021/03/27,Upper NW,3273,270.0,2983.0,20.0
2021/02/17,Upper NW,2486,119.0,2350.0,17.0
2020/05/07,Upper NW,124,30.0,93.0,1.0
2021/05/30,Upper NW,5540,151.0,5357.0,32.0
2020/06/11,Upper NW,162,13.0,148.0,1.0
2020/06/19,Upper NW,164,10.0,153.0,1.0
2020/10/20,Upper NW,438,94.0,343.0,1.0
2020/05/26,Upper NW,155,22.0,132.0,1.0
2020/06/15,Upper NW,162,10.0,151.0,1.0
2020/10/28,Upper NW,515,134.0,380.0,1.0
2021/04/24,Upper NW,4247,554.0,3668.0,25.0
2021/01/30,Upper NW,2287,134.0,2137.0,16.0
2021/02/23,Upper NW,2901,99.0,2784.0,18.0
2020/11/02,Upper NW,603,157.0,445.0,1.0
2021/03/07,Upper NW,2968,73.0,2877.0,18.0
2020/12/18,Upper NW,1685,383.0,1297.0,5.0
2021/02/10,Upper NW,2391,122.0,2253.0,16.0
2020/09/30,Upper NW,312,26.0,285.0,1.0
2020/07/02,Upper NW,167,6.0,160.0,1.0
2020/07/06,Upper NW,169,5.0,163.0,1.0
2021/04/15,Upper NW,3848,420.0,3405.0,23.0
2021/01/16,Upper NW,2160,197.0,1950.0,13.0
2021/03/05,Upper NW,2957,74.0,2865.0,18.0
2020/08/13,Upper NW,233,17.0,215.0,1.0
2021/03/13,Upper NW,3014,92.0,2903.0,19.0
2020/05/14,Upper NW,141,33.0,107.0,1.0
2021/02/25,Upper NW,2912,99.0,2795.0,18.0
2021/04/22,Upper NW,4168,531.0,3612.0,25.0
2020/05/18,Upper NW,151,36.0,114.0,1.0
2020/09/08,Upper NW,256,14.0,241.0,1.0
2021/01/06,Upper NW,2041,247.0,1783.0,11.0
2021/05/20,Upper NW,5456,528.0,4899.0,29.0
2021/01/31,Upper NW,2292,133.0,2143.0,16.0
2020/04/17,Upper NW,86,16.0,70.0,0.0
2020/12/16,Upper NW,1628,388.0,1236.0,4.0
2021/01/15,West,1506,144.0,1350.0,12.0
2021/05/12,West,3511,483.0,3008.0,20.0
2020/10/07,West,272,35.0,234.0,3.0
2021/01/12,West,1482,143.0,1327.0,12.0
2020/09/27,West,247,24.0,221.0,2.0
2021/01/21,West,1542,102.0,1427.0,13.0
2021/03/31,West,2061,223.0,1820.0,18.0
2020/06/20,West,114,2.0,111.0,1.0
2021/01/23,West,1558,101.0,1444.0,13.0
2021/05/11,West,3492,497.0,2975.0,20.0
2021/01/18,West,1526,128.0,1386.0,12.0
2021/01/22,West,1555,105.0,1437.0,13.0
2021/01/20,West,1536,112.0,1412.0,12.0
2020/08/11,West,174,19.0,154.0,1.0
2021/03/02,West,1736,52.0,1666.0,18.0
2021/04/19,West,2732,496.0,2217.0,19.0
2020/06/21,West,114,2.0,111.0,1.0
2020/05/25,West,122,22.0,98.0,2.0
2020/05/26,West,122,20.0,100.0,2.0
2020/05/23,West,122,27.0,93.0,2.0
2020/06/22,West,114,2.0,111.0,1.0
2020/10/06,West,271,35.0,233.0,3.0
2020/08/20,West,185,18.0,166.0,1.0
2020/04/18,West,53,19.0,33.0,1.0
2021/01/11,West,1472,145.0,1315.0,12.0
2021/03/05,West,1749,51.0,1680.0,18.0
2020/06/19,West,114,2.0,111.0,1.0
2020/09/15,West,222,12.0,209.0,1.0
2021/03/04,West,1739,43.0,1678.0,18.0
2021/03/01,West,1732,50.0,1664.0,18.0
2021/05/10,West,3465,511.0,2934.0,20.0
2020/05/01,West,81,25.0,55.0,1.0
2020/03/22,West,4,,,
2020/06/18,West,115,4.0,110.0,1.0
2020/08/10,West,174,20.0,153.0,1.0
2021/03/03,West,1735,46.0,1671.0,18.0
2020/09/08,West,215,21.0,193.0,1.0
2020/10/28,West,369,73.0,292.0,4.0
2021/01/17,West,1522,133.0,1377.0,12.0
2020/05/24,West,122,24.0,96.0,2.0
2021/03/07,West,1764,52.0,1694.0,18.0
2021/05/13,West,3541,474.0,3047.0,20.0
2020/10/27,West,360,71.0,285.0,4.0
2021/01/16,West,1516,144.0,1360.0,12.0
2020/06/24,West,115,2.0,112.0,1.0
2020/04/17,West,51,19.0,31.0,1.0
2020/11/24,West,750,231.0,512.0,7.0
2020/04/14,West,45,21.0,23.0,1.0
2020/09/01,West,207,23.0,183.0,1.0
2020/06/23,West,115,3.0,111.0,1.0
2021/04/18,West,2712,512.0,2181.0,19.0
2021/01/14,West,1495,135.0,1348.0,12.0
2020/10/26,West,357,68.0,285.0,4.0
2020/07/26,West,154,32.0,121.0,1.0
2021/01/19,West,1534,124.0,1398.0,12.0
2021/01/13,West,1489,133.0,1344.0,12.0
2020/09/28,West,247,23.0,222.0,2.0
2021/03/28,West,1995,183.0,1794.0,18.0
2021/05/09,West,3430,508.0,2902.0,20.0
2021/02/23,West,1714,53.0,1645.0,16.0
2020/07/06,West,118,5.0,112.0,1.0
2021/03/24,West,1933,147.0,1768.0,18.0
2020/06/06,West,125,6.0,117.0,2.0
2020/05/18,West,115,33.0,80.0,2.0
2021/03/16,West,1820,83.0,1719.0,18.0
2021/04/24,West,2848,410.0,2418.0,20.0
2020/12/18,West,1228,264.0,954.0,10.0
2020/11/16,West,593,162.0,426.0,5.0
2020/04/22,West,64,27.0,36.0,1.0
2021/05/30,West,3720,116.0,3584.0,20.0
2020/11/09,West,483,120.0,357.0,6.0
2020/12/19,West,1239,254.0,975.0,10.0
2020/07/16,West,129,11.0,117.0,1.0
2021/02/02,West,1645,120.0,1512.0,13.0
2020/03/31,West,15,,,
2021/05/20,West,3652,286.0,3346.0,20.0
2021/05/05,West,3286,477.0,2789.0,20.0
2020/12/16,West,1178,241.0,927.0,10.0
2021/05/24,West,3684,195.0,3469.0,20.0
2020/06/11,West,114,3.0,110.0,1.0
2020/07/07,West,118,5.0,112.0,1.0
2020/11/21,West,689,204.0,479.0,6.0
2020/04/26,West,77,34.0,42.0,1.0
2020/11/11,West,512,132.0,374.0,6.0
2021/02/03,West,1655,125.0,1517.0,13.0
2021/02/19,West,1707,53.0,1638.0,16.0
2020/11/22,West,700,209.0,484.0,7.0
2020/04/09,West,38,24.0,13.0,1.0
2020/08/13,West,177,18.0,158.0,1.0
2020/11/26,West,780,221.0,552.0,7.0
2020/12/17,West,1202,252.0,940.0,10.0
2020/12/06,West,990,246.0,736.0,8.0
2020/04/28,West,77,31.0,45.0,1.0
2020/06/12,West,113,2.0,110.0,1.0
2020/07/05,West,118,5.0,112.0,1.0
2020/06/01,West,125,11.0,112.0,2.0
2020/05/03,West,81,23.0,57.0,1.0
2020/05/19,West,115,32.0,81.0,2.0
2020/12/04,West,951,241.0,703.0,7.0
2020/11/19,West,656,194.0,456.0,6.0
2021/02/11,West,1688,82.0,1592.0,14.0
2020/12/21,West,1255,229.0,1016.0,10.0
2020/05/14,West,106,27.0,77.0,2.0
2021/01/31,West,1627,111.0,1503.0,13.0
2020/07/02,West,119,7.0,111.0,1.0
2020/05/31,West,125,14.0,109.0,2.0
2021/02/12,West,1689,80.0,1594.0,15.0
2021/05/06,West,3327,490.0,2817.0,20.0
2020/06/05,West,124,5.0,117.0,2.0
2020/10/21,West,325,51.0,271.0,3.0
2021/03/13,West,1806,74.0,1714.0,18.0
2020/04/11,West,43,24.0,18.0,1.0
2021/03/17,West,1831,91.0,1722.0,18.0
2021/05/25,West,3691,189.0,3482.0,20.0
2020/09/20,West,231,15.0,215.0,1.0
2020/08/05,West,162,12.0,149.0,1.0
2020/05/29,West,125,18.0,105.0,2.0
2021/05/19,West,3628,309.0,3299.0,20.0
2021/02/01,West,1639,117.0,1509.0,13.0
2020/10/12,West,281,26.0,252.0,3.0
2020/12/05,West,970,245.0,717.0,8.0
2020/12/20,West,1249,250.0,989.0,10.0
2021/03/14,West,1811,77.0,1716.0,18.0
2020/09/13,West,222,18.0,203.0,1.0
2021/04/14,West,2547,453.0,2075.0,19.0
2020/09/17,West,225,11.0,213.0,1.0
2020/04/24,West,73,31.0,41.0,1.0
2021/04/10,West,2413,430.0,1964.0,19.0
2021/02/24,West,1716,46.0,1652.0,18.0
2020/09/21,West,231,14.0,215.0,2.0
2020/10/04,West,264,34.0,227.0,3.0
2020/12/22,West,1276,231.0,1035.0,10.0
2020/10/20,West,323,54.0,266.0,3.0
2020/09/30,West,257,31.0,224.0,2.0
2020/06/08,West,113,6.0,106.0,1.0
2021/02/21,West,1710,58.0,1636.0,16.0
2020/08/24,West,190,15.0,174.0,1.0
2020/06/09,West,113,6.0,106.0,1.0
2020/12/12,West,1108,237.0,862.0,9.0
2020/05/09,West,93,18.0,73.0,2.0
2021/02/20,West,1710,53.0,1641.0,16.0
2021/05/22,West,3672,249.0,3403.0,20.0
2020/08/18,West,182,20.0,161.0,1.0
2020/11/12,West,530,141.0,384.0,5.0
2020/10/19,West,309,40.0,266.0,3.0
2020/07/09,West,121,5.0,115.0,1.0
2020/04/03,West,29,,,
2020/12/08,West,1028,236.0,784.0,8.0
2021/03/20,West,1870,106.0,1746.0,18.0
2020/07/13,West,123,5.0,117.0,1.0
2020/11/20,West,668,195.0,467.0,6.0
2020/08/26,West,194,15.0,178.0,1.0
2020/12/10,West,1056,235.0,813.0,8.0
2021/04/11,West,2439,441.0,1979.0,19.0
2021/04/26,West,2914,408.0,2486.0,20.0
2021/05/03,West,3187,432.0,2735.0,20.0
2021/02/08,West,1673,87.0,1572.0,14.0
2020/07/12,West,121,4.0,116.0,1.0
2020/11/15,West,575,155.0,415.0,5.0
2020/08/31,West,205,22.0,182.0,1.0
2021/02/07,West,1670,96.0,1561.0,13.0
2020/12/09,West,1046,237.0,801.0,8.0
2020/05/16,West,110,30.0,78.0,2.0
2021/05/23,West,3679,227.0,3432.0,20.0
2020/12/11,West,1082,230.0,844.0,8.0
2020/03/24,West,5,,,
2020/09/10,West,215,16.0,198.0,1.0
2020/10/13,West,282,27.0,252.0,3.0
2020/05/04,West,82,19.0,62.0,1.0
2020/04/23,West,67,29.0,37.0,1.0
2020/08/16,West,181,19.0,161.0,1.0
2020/05/17,West,111,29.0,80.0,2.0
2021/04/13,West,2517,464.0,2034.0,19.0
2021/02/10,West,1682,84.0,1584.0,14.0
2020/07/08,West,119,5.0,113.0,1.0
2020/11/27,West,806,226.0,573.0,7.0
2020/10/01,West,258,31.0,224.0,3.0
2021/02/22,West,1713,57.0,1640.0,16.0
2021/03/30,West,2037,207.0,1812.0,18.0
2020/05/30,West,125,18.0,105.0,2.0
2020/10/29,West,377,75.0,298.0,4.0
2021/05/21,West,3668,276.0,3372.0,20.0
2020/08/30,West,200,19.0,180.0,1.0
2020/12/15,West,1161,241.0,910.0,10.0
2021/02/04,West,1663,120.0,1530.0,13.0
2021/05/02,West,3145,420.0,2705.0,20.0
2020/12/07,West,1002,235.0,759.0,8.0
2020/10/18,West,302,35.0,264.0,3.0
2020/07/15,West,127,9.0,117.0,1.0
2020/03/20,West,2,,,
2021/03/22,West,1893,115.0,1760.0,18.0
2021/02/06,West,1668,105.0,1550.0,13.0
2021/02/09,West,1676,85.0,1577.0,14.0
2020/12/13,West,1129,243.0,876.0,10.0
2020/08/03,West,160,15.0,144.0,1.0
2020/07/23,West,149,28.0,120.0,1.0
2020/08/04,West,162,15.0,146.0,1.0
2020/09/03,West,211,24.0,186.0,1.0
2020/05/15,West,108,29.0,77.0,2.0
2021/05/04,West,3237,458.0,2759.0,20.0
2020/06/10,West,113,3.0,109.0,1.0
2021/03/18,West,1844,98.0,1728.0,18.0
2020/09/24,West,236,13.0,221.0,2.0
2021/05/28,West,3701,129.0,3552.0,20.0
